nome;nome_en;categoria;slug;immagine;immagine_thumbnail;video;popolarita
Singolo Gamba Butt Kick;Single Leg Butt Kick;Cardio;singolo-gamba-butt-kick;https://apilyfta.com/static/GymvisualPNG/15891101-Single-Leg-Butt-Kick_Plyometric.png;https://apilyfta.com/static/GymvisualPNG/15891101-Single-Leg-Butt-Kick_Plyometric_small.png;;1
Transverse Plane Dumbbell Lunge;Transverse Plane Dumbbell Lunge;Quadricipiti;transverse-plane-dumbbell-lunge;https://apilyfta.com/static/GymvisualPNG/16961101-Transverse-Plane-Dumbbell-Lunge_Thighs.png;https://apilyfta.com/static/GymvisualPNG/16961101-Transverse-Plane-Dumbbell-Lunge_Thighs_small.png;;1
Singolo Gamba Transverse Bend;Single Leg Transverse Bend;Quadricipiti;singolo-gamba-transverse-bend;https://apilyfta.com/static/GymvisualPNG/17031101-Single-Leg-Transverse-Bend_Thighs.png;https://apilyfta.com/static/GymvisualPNG/17031101-Single-Leg-Transverse-Bend_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/17031201-Single-Leg-Transverse-Bend-(female)_Thighs_.mp4;1
Elbow Extensor Anconeus Stretching;Elbow Extensor Anconeus Stretch;Braccia;elbow-extensor-anconeus-stretching;https://apilyfta.com/static/GymvisualPNG/18301101-Elbow-Extensor-Anconeus-Stretch_Forearms.png;https://apilyfta.com/static/GymvisualPNG/18301101-Elbow-Extensor-Anconeus-Stretch_Forearms_small.png;;1
Leaning Abductor Stretching;Leaning Abductor Stretch;Anche/Glutei;leaning-abductor-stretching;https://apilyfta.com/static/GymvisualPNG/18801101-Leaning-Abductor-Stretch_Hips.png;https://apilyfta.com/static/GymvisualPNG/18801101-Leaning-Abductor-Stretch_Hips_small.png;;1
in Piedi Esterno Anca Stretching;Standing Outer Hip Stretch;Anche/Glutei;in-piedi-esterno-anca-stretching;https://apilyfta.com/static/GymvisualPNG/19471101-Standing-Outer-Hip-Stretch_Hips.png;https://apilyfta.com/static/GymvisualPNG/19471101-Standing-Outer-Hip-Stretch_Hips_small.png;;1
da Seduto Toe Flexor And Foot Inverter Stretching;Seated Toe Flexor And Foot Inverter Stretch;Polpacci;da-seduto-toe-flexor-and-foot-inverter-stretching;https://apilyfta.com/static/GymvisualPNG/19671101-Seated-Toe-Flexor-And-Foot-Inverter-Stretch_Calves.png;https://apilyfta.com/static/GymvisualPNG/19671101-Seated-Toe-Flexor-And-Foot-Inverter-Stretch_Calves_small.png;;1
twisting overhead Distensioni ai Cavi;Cable twisting overhead press ;Quadricipiti;twisting-overhead-distensioni-ai-cavi;https://apilyfta.com/static/GymvisualPNG/25421101-Cable-twisting-overhead-press-(female)_shoulders.png;https://apilyfta.com/static/GymvisualPNG/25421101-Cable-twisting-overhead-press-(female)_shoulders_small.png;;1
Ponte Glutei una Gamba con Elastico;Resistance Band One Leg Glute Bridge ;Anche/Glutei;ponte-glutei-una-gamba-con-elastico;https://apilyfta.com/static/GymvisualPNG/25561101-Resistance-Band-One-Leg-Glute-Bridge-(female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/25561101-Resistance-Band-One-Leg-Glute-Bridge-(female)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/25561201-Resistance-Band-One-Leg-Glute-Bridge-(female)_Hips.mp4;1
StrongMan Iceland Cross;StrongMan Iceland Cross;Quadricipiti;strongman-iceland-cross;https://apilyfta.com/static/GymvisualPNG/27141101-StrongMan-Iceland-Cross_Weightlifting.png;https://apilyfta.com/static/GymvisualPNG/27141101-StrongMan-Iceland-Cross_Weightlifting_small.png;;1
StrongMan Timber Carry;StrongMan Timber Carry;Quadricipiti;strongman-timber-carry;https://apilyfta.com/static/GymvisualPNG/27151101-StrongMan-Timber-Carry_Weightlifting.png;https://apilyfta.com/static/GymvisualPNG/27151101-StrongMan-Timber-Carry_Weightlifting_small.png;;1
Anca - Laterale Rotazione;Hip - Lateral Rotation ;Anche/Glutei;anca-laterale-rotazione;https://apilyfta.com/static/GymvisualPNG/27711101-Hip---Lateral-Rotation-(External-Rotation)_Articulations.png;https://apilyfta.com/static/GymvisualPNG/27711101-Hip---Lateral-Rotation-(External-Rotation)_Articulations_small.png;https://apilyfta.com/static/GymvisualMP4/27711201-Hip---Lateral-Rotation-(External-Rotation).mp4;1
Knee - Flessione - Articulations;Knee - Flexion - Articulations;Quadricipiti;knee-flessione-articulations;https://apilyfta.com/static/GymvisualPNG/27741101-Knee---Flexion_Articulations.png;https://apilyfta.com/static/GymvisualPNG/27741101-Knee---Flexion_Articulations_small.png;https://apilyfta.com/static/GymvisualMP4/27741201-Knee---Flexion.mp4;1
Step-up Split Squat con Manubri;Dumbbell Step-up Split Squat ;Quadricipiti;step-up-split-squat-con-manubri;https://apilyfta.com/static/GymvisualPNG/28131101-Dumbbell-Step-up-Split-Squat-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/28131101-Dumbbell-Step-up-Split-Squat-(female)_Thighs_small.png;;1
Teaser;Teaser;Quadricipiti;teaser;https://apilyfta.com/static/GymvisualPNG/28711101-Teaser_Pilates.png;https://apilyfta.com/static/GymvisualPNG/28711101-Teaser_Pilates_small.png;;1
Declinato Close-grip Face Distensioni con Bilanciere EZ;EZ Barbell Decline Close-grip Face Press ;Braccia;declinato-close-grip-face-distensioni-con-bilanciere-ez;https://apilyfta.com/static/GymvisualPNG/28841101-EZ-Barbell-Decline-Close-grip-Face-Press-(female)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/28841101-EZ-Barbell-Decline-Close-grip-Face-Press-(female)_Upper-Arms_small.png;;1
Alto Basso Carry con Manubri;Dumbbell High Low Carry;Quadricipiti;alto-basso-carry-con-manubri;https://apilyfta.com/static/GymvisualPNG/29111101-Dumbbell-High-Low-Carry_Thighs.png;https://apilyfta.com/static/GymvisualPNG/29111101-Dumbbell-High-Low-Carry_Thighs_small.png;;1
Posteriore Lunge with Battling Ropes;Rear Lunge with Battling Ropes;Cardio;posteriore-lunge-with-battling-ropes;https://apilyfta.com/static/GymvisualPNG/29331101-Rear-Lunge-with-Battling-Ropes.png;https://apilyfta.com/static/GymvisualPNG/29331101-Rear-Lunge-with-Battling-Ropes_small.png;;1
Thruster con Elastico;Band Thruster;Quadricipiti;thruster-con-elastico;https://apilyfta.com/static/GymvisualPNG/29701101-Band-Thruster.png;https://apilyfta.com/static/GymvisualPNG/29701101-Band-Thruster_small.png;;1
Thruster con Elastico;Band Thruster ;Quadricipiti;thruster-con-elastico;https://apilyfta.com/static/GymvisualPNG/29711101-Band-Thruster-(female).png;https://apilyfta.com/static/GymvisualPNG/29711101-Band-Thruster-(female)_small.png;https://apilyfta.com/static/GymvisualMP4/29711201-Band-Thruster-(female)_Thighs_.mp4;1
Polpaccio self massage with barbell;Calf self massage with barbell ;Polpacci;polpaccio-self-massage-with-barbell;https://apilyfta.com/static/GymvisualPNG/29921101-Calf-self-massage-with-barbell-(female)_Calves.png;https://apilyfta.com/static/GymvisualPNG/29921101-Calf-self-massage-with-barbell-(female)_Calves_small.png;;1
Prono Anca Internal Rotazione con Elastico;Band Lying Hip Internal Rotation ;Anche/Glutei;prono-anca-internal-rotazione-con-elastico;https://apilyfta.com/static/GymvisualPNG/30231101-Band-Lying-Hip-Internal-Rotation-(female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/30231101-Band-Lying-Hip-Internal-Rotation-(female)_Hips_small.png;;1
in Piedi Close-grip un Braccio Row a Corpo Libero;Bodyweight Standing Close-grip One Arm Row ;Schiena;in-piedi-close-grip-un-braccio-row-a-corpo-libero;https://apilyfta.com/static/GymvisualPNG/31551101-Bodyweight-Standing-Close-grip-One-Arm-Row-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/31551101-Bodyweight-Standing-Close-grip-One-Arm-Row-(female)_Back_small.png;;1
in Piedi un Braccio Row a Corpo Libero;Bodyweight Standing One Arm Row ;Schiena;in-piedi-un-braccio-row-a-corpo-libero;https://apilyfta.com/static/GymvisualPNG/31591101-Bodyweight-Standing-One-Arm-Row-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/31591101-Bodyweight-Standing-One-Arm-Row-(female)_Back_small.png;;1
Body Fat Percentage;Body Fat Percentage ;Altro;body-fat-percentage;https://apilyfta.com/static/GymvisualPNG/31891101-Body-Fat-Percentage-(male).png;https://apilyfta.com/static/GymvisualPNG/31891101-Body-Fat-Percentage-(male)_small.png;;1
Stalder Distensioni;Stalder Press;Braccia;stalder-distensioni;https://apilyfta.com/static/GymvisualPNG/32911101-Stalder-Press.png;https://apilyfta.com/static/GymvisualPNG/32911101-Stalder-Press_small.png;;1
Battling Ropes Alternato Braccia Side Lunge;Battling Ropes Alternate Arms Side Lunge;Quadricipiti;battling-ropes-alternato-braccia-side-lunge;https://apilyfta.com/static/GymvisualPNG/33721101-Battling-Ropes-Alternate-Arms-Side-Lunge.png;https://apilyfta.com/static/GymvisualPNG/33721101-Battling-Ropes-Alternate-Arms-Side-Lunge_small.png;;1
Battling Ropes Split Jump;Battling Ropes Split Jump;Quadricipiti;battling-ropes-split-jump;https://apilyfta.com/static/GymvisualPNG/33781101-Battling-Ropes-Split-Jump.png;https://apilyfta.com/static/GymvisualPNG/33781101-Battling-Ropes-Split-Jump_small.png;https://apilyfta.com/static/GymvisualMP4/33781201-Battling-Ropes-Split-Jump_Plyometrics_.mp4;1
in Piedi Basso Body Rotazione;Standing Low Body Rotation ;Anche/Glutei;in-piedi-basso-body-rotazione;https://apilyfta.com/static/GymvisualPNG/34071101-Standing-Low-Body-Rotation-(female).png;https://apilyfta.com/static/GymvisualPNG/34071101-Standing-Low-Body-Rotation-(female)_small.png;;1
Superman con Manubri;Dumbbell Superman ;Anche/Glutei;superman-con-manubri;https://apilyfta.com/static/GymvisualPNG/34551101-Dumbbell-Superman-(female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/34551101-Dumbbell-Superman-(female)_Hips_small.png;;1
Squat with Singolo Braccio Row con Elastico;Band Squat with Single Arm Row;Quadricipiti;squat-with-singolo-braccio-row-con-elastico;https://apilyfta.com/static/GymvisualPNG/37701101-Band-Squat-with-Single-Arm-Row_Thighs.png;https://apilyfta.com/static/GymvisualPNG/37701101-Band-Squat-with-Single-Arm-Row_Thighs_small.png;;1
Split Jump with Singolo Braccio Row con Elastico;Band Split Jump with Single Arm Row;Quadricipiti;split-jump-with-singolo-braccio-row-con-elastico;https://apilyfta.com/static/GymvisualPNG/37811101-Band-Split-Jump-with-Single-Arm-Row.png;https://apilyfta.com/static/GymvisualPNG/37811101-Band-Split-Jump-with-Single-Arm-Row_small.png;;1
Cable Squat con Elastico;Resistance Band Cable Squat;Quadricipiti;cable-squat-con-elastico;https://apilyfta.com/static/GymvisualPNG/38571101-Resistance-Band-Cable-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/38571101-Resistance-Band-Cable-Squat_Thighs_small.png;;1
Anca Thrust with Resistance Band con Bilanciere;Barbell Hip Thrust with Resistance Band;Anche/Glutei;anca-thrust-with-resistance-band-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/38731101-Barbell-Hip-Thrust-with-Resistance-Band_Hips.png;https://apilyfta.com/static/GymvisualPNG/38731101-Barbell-Hip-Thrust-with-Resistance-Band_Hips_small.png;;1
Banded Bench Squat con Bilanciere;Barbell Banded Bench Squat;Quadricipiti;banded-bench-squat-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/40611101-Barbell-Banded-Bench-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/40611101-Barbell-Banded-Bench-Squat_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/40611201-Barbell-Banded-Bench-Squat_Thighs_.mp4;1
da Seduto Largo Angle Pose Sequence;Seated Wide Angle Pose Sequence ;Quadricipiti;da-seduto-largo-angle-pose-sequence;https://apilyfta.com/static/GymvisualPNG/43061101-Seated-Wide-Angle-Pose-Sequence-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/43061101-Seated-Wide-Angle-Pose-Sequence-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/43061201-Seated-Wide-Angle-Pose-Sequence-(female)_Thighs.mp4;1
Inverted Row con Elastico;Resistance Band Inverted Row;Schiena;inverted-row-con-elastico;https://apilyfta.com/static/GymvisualPNG/43791101-Resistance-Band-Inverted-Row_Back.png;https://apilyfta.com/static/GymvisualPNG/43791101-Resistance-Band-Inverted-Row_Back_small.png;;1
Prisoner Get-Up;Prisoner Get-Up;Quadricipiti;prisoner-get-up;https://apilyfta.com/static/GymvisualPNG/43881101-Prisoner-Get-Up_Thighs.png;https://apilyfta.com/static/GymvisualPNG/43881101-Prisoner-Get-Up_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/43881201-Prisoner-Get-Up_Thighs_.mp4;1
Tiger Tail Tricipiti;Tiger Tail Triceps;Tricipiti;tiger-tail-tricipiti;https://apilyfta.com/static/GymvisualPNG/44071101-Tiger-Tail-Tricep_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/44071101-Tiger-Tail-Tricep_Upper-Arms_small.png;;1
Alternato Step Out;Alternating Step Out;Cardio;alternato-step-out;https://apilyfta.com/static/GymvisualPNG/44361101-Alternating-Step-Out_Plyometrics.png;https://apilyfta.com/static/GymvisualPNG/44361101-Alternating-Step-Out_Plyometrics_small.png;https://apilyfta.com/static/GymvisualMP4/44361201-Alternating-Step-Out_Plyometrics.mp4;1
Roll Ball Rectus Femoris;Roll Ball Rectus Femoris;Quadricipiti;roll-ball-rectus-femoris;https://apilyfta.com/static/GymvisualPNG/44681101-Roll-Ball-Rectus-Femoris_Thighs.png;https://apilyfta.com/static/GymvisualPNG/44681101-Roll-Ball-Rectus-Femoris_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/44681201-Roll-Ball-Rectus-Femoris-Stretch_Thighs.mp4;1
Roll Ball Scapula Levator;Roll Ball Scapula Levator;Schiena;roll-ball-scapula-levator;https://apilyfta.com/static/GymvisualPNG/44871101-Roll-Ball-Scapula-Levator_Back.png;https://apilyfta.com/static/GymvisualPNG/44871101-Roll-Ball-Scapula-Levator_Back_small.png;https://apilyfta.com/static/GymvisualMP4/44871201-Roll-Ball-Scapula-Levator_Back_.mp4;1
Roll Ball Trapezius Basso;Roll Ball Trapezius Lower ;Schiena;roll-ball-trapezius-basso;https://apilyfta.com/static/GymvisualPNG/44921101-Roll-Ball-Trapezius-Lower-(VERSION-2)_Back.png;https://apilyfta.com/static/GymvisualPNG/44921101-Roll-Ball-Trapezius-Lower-(VERSION-2)_Back_small.png;;1
Double Windmill con Kettlebell;Kettlebell Double Windmill ;Addominali;double-windmill-con-kettlebell;https://apilyfta.com/static/GymvisualPNG/45201101-Kettlebell-Double-Windmill-(female)_Waist.png;https://apilyfta.com/static/GymvisualPNG/45201101-Kettlebell-Double-Windmill-(female)_Waist_small.png;;1
Palm-up Palm down Rotazione;Palm-up   Palm down Rotation ;Spalle;palm-up-palm-down-rotazione;https://apilyfta.com/static/GymvisualPNG/46661101-Palm-up---Palm-down-Rotation-(female)_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/46661101-Palm-up---Palm-down-Rotation-(female)_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/46661201-Palm-up---Palm-down-Rotation-(female)_Shoulders.mp4;1
Bent Knee Schiena to Side Kick;Bent Knee Back to Side Kick ;Anche/Glutei;bent-knee-schiena-to-side-kick;https://apilyfta.com/static/GymvisualPNG/46681101-Bent-Knee-Back-to-Side-Kick-(female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/46681101-Bent-Knee-Back-to-Side-Kick-(female)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/46681201-Bent-Knee-Back-to-Side-Kick-(female)_Hips.mp4;1
Bent Knee Schiena to Side Kick;Bent Knee Back to Side Kick ;Anche/Glutei;bent-knee-schiena-to-side-kick;https://apilyfta.com/static/GymvisualPNG/46921101-Bent-Knee-Back-to-Side-Kick-(male)_Hips.png;https://apilyfta.com/static/GymvisualPNG/46921101-Bent-Knee-Back-to-Side-Kick-(male)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/46921201-Bent-Knee-Back-to-Side-Kick-(male)_Hips.mp4;1
Bar Band Singolo Gamba Inverso Hyperextension;Bar Band Single Leg Reverse Hyperextension;Anche/Glutei;bar-band-singolo-gamba-inverso-hyperextension;https://apilyfta.com/static/GymvisualPNG/47011101-Bar-Band-Single-Leg-Reverse-Hyperextension_Hips.png;https://apilyfta.com/static/GymvisualPNG/47011101-Bar-Band-Single-Leg-Reverse-Hyperextension_Hips_small.png;;1
Shin Box Switch;Shin Box Switch;Schiena;shin-box-switch;https://apilyfta.com/static/GymvisualPNG/46081101-Shin-Box-Switch_Stretching.png;https://apilyfta.com/static/GymvisualPNG/46081101-Shin-Box-Switch_Stretching_small.png;https://apilyfta.com/static/GymvisualMP4/46081201-Shin-Box-Switch_Stretching.mp4;1
in Piedi Schiena Stretching a Corpo Libero;Bodyweight Standing Back Stretch (female);Schiena;in-piedi-schiena-stretching-a-corpo-libero;https://apilyfta.com/static/GymvisualPNG/48751101-Bodyweight-Standing-Back-Stretch-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/48751101-Bodyweight-Standing-Back-Stretch-(female)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/48751201-Bodyweight-Standing-Back-Stretch-(female)_Back_.mp4;1
in Piedi Bent Knee Figure 8;Standing Bent Knee Figure 8;Anche/Glutei;in-piedi-bent-knee-figure-8;https://apilyfta.com/static/GymvisualPNG/49441101-Standing-Bent-Knee-Figure-8_Hips.png;https://apilyfta.com/static/GymvisualPNG/49441101-Standing-Bent-Knee-Figure-8_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/49441201-Standing-Bent-Knee-Figure-8_Hips_.mp4;1
Lunge - Thighs (WRONG-RIGHT);Lunge - Thighs (WRONG-RIGHT);Quadricipiti;lunge-thighs-wrong-right;https://apilyfta.com/static/GymvisualPNG/49591101-Lunge---Thighs-(WRONG-RIGHT).png;https://apilyfta.com/static/GymvisualPNG/49591101-Lunge---Thighs-(WRONG-RIGHT)_small.png;;1
Dritto Gamba Sit-up;Straight Leg Sit-up (female);Addominali;dritto-gamba-sit-up;https://apilyfta.com/static/GymvisualPNG/50001101-Straight-Leg-Sit-Up-(female)_Waist.png;https://apilyfta.com/static/GymvisualPNG/50001101-Straight-Leg-Sit-Up-(female)_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/50001201-Straight-Leg-Sit-Up-(female)_Waist_.mp4;1
da Seduto Schiena Squeeze;Seated Back Squeeze (female);Schiena;da-seduto-schiena-squeeze;https://apilyfta.com/static/GymvisualPNG/51281101-Seated-Back-Squeeze-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/51281101-Seated-Back-Squeeze-(female)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/51281201-Seated-Back-Squeeze-(female)_Back_.mp4;1
da Seduto Schiena Twist;Seated Back Twist (female);Addominali;da-seduto-schiena-twist;https://apilyfta.com/static/GymvisualPNG/51301101-Seated-Back-Twist-(female)_Waist.png;https://apilyfta.com/static/GymvisualPNG/51301101-Seated-Back-Twist-(female)_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/51301201-Seated-Back-Twist-(female)_Waist_.mp4;1
da Seduto Ballerina;Seated Ballerina (female);Spalle;da-seduto-ballerina;https://apilyfta.com/static/GymvisualPNG/51341101-Seated-Ballerina-(female)_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/51341101-Seated-Ballerina-(female)_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/51341201-Seated-Ballerina-(female)_Shoulders_.mp4;1
Hang Clean alla Smith;Smith Hang Clean;Schiena;hang-clean-alla-smith;https://apilyfta.com/static/GymvisualPNG/51421101-Smith-Hang-Clean_Weightlifts.png;https://apilyfta.com/static/GymvisualPNG/51421101-Smith-Hang-Clean_Weightlifts_small.png;https://apilyfta.com/static/GymvisualMP4/51421201-Smith-Hang-Clean_Weightlifts_.mp4;1
Plank Jack Slide with Towel;Plank Jack Slide with Towel;Addominali;plank-jack-slide-with-towel;https://apilyfta.com/static/GymvisualPNG/51581101-Plank-Jack-Slide-with-Towel_Waist.png;https://apilyfta.com/static/GymvisualPNG/51581101-Plank-Jack-Slide-with-Towel_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/51581201-Plank-Jack-Slide-with-Towel_Waist_.mp4;1
Curtsey Squat;Curtsey Squat (female);Quadricipiti;curtsey-squat;https://apilyfta.com/static/GymvisualPNG/51771101-Curtsey-Squat-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/51771101-Curtsey-Squat-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/51771201-Curtsey-Squat-(female)_Thighs_.mp4;1
Lunge with Bicipiti Curl con Palla Medica;Medicine Ball Lunge with Biceps Curl;Bicipiti;lunge-with-bicipiti-curl-con-palla-medica;https://apilyfta.com/static/GymvisualPNG/52381101-Medicine-Ball-Lunge-with-Biceps-Curl_Thighs.png;https://apilyfta.com/static/GymvisualPNG/52381101-Medicine-Ball-Lunge-with-Biceps-Curl_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/52381201-Medicine-Ball-Lunge-with-Biceps-Curl_Thighs_.mp4;1
Old School Inverso Extensions;Old School Reverse Extensions (female);Tricipiti;old-school-inverso-extensions;https://apilyfta.com/static/GymvisualPNG/52631101-Old-School-Reverse-Extensions-(female)_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/52631101-Old-School-Reverse-Extensions-(female)_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/52631201-Old-School-Reverse-Extensions-(female)_Upper-Arms_.mp4;1
Ring Alto Row;Ring High Row (female);Schiena;ring-alto-row;https://apilyfta.com/static/GymvisualPNG/52691101-Ring-High-Row-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/52691101-Ring-High-Row-(female)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/52691201-Ring-High-Row-(female)_Back_.mp4;1
